,N,rho=10,rho=15,rho=20,rho=25,rho=30
0,0,-13.095238095238097,-13.445378151260506,-13.636363636363638,-13.756613756613758,-13.839285714285715
1,3,-35.63110119277426,-12.165860560989334,0.7780014430014431,8.979364052574109,14.640705962375055
2,1,-18.542650068957972,-4.932321225330352,2.6707792207792203,7.522769462788937,10.887608593880863
3,7,-14.812750405601783,-7.258887064784149,-2.963248556998557,-0.1943912938187513,1.7382191028131202
4,2,-4.954559056657316,-0.7396738532710805,1.7215728715728713,3.3314437812185353,4.465686056525359
5,1,-0.8582326885665217,1.3093205006216586,2.6346681096681097,3.5230646601950495,4.158696497657488
6,4,-1.448647118586626,-0.6428808580787615,-0.08699855699855719,0.3075733022804017,0.5996469510495969
7,6,-1.8470031048132003,-1.869858145486462,-1.7944985569985565,-1.7129725113265788,-1.6408042645269478
8,-3,1.4076606867454344,1.861190636353947,2.026334776334776,2.0968924450904534,2.1289738894315153
9,2,2.320464295332454,1.847199117100597,1.668001443001443,1.5904860344188705,1.5561341212132258
10,0,87.46205674911789,36.03714960512444,6.981751443001443,-11.687616176807268,-24.695581196133563
